lp,src,mt,ref,score,raw,annotators,domain
en-de,"The American, who won the 200 metres and 400 metres at the 1996 Games in Atlanta among his total of four Olympic golds and is now a regular BBC pundit, was left unable to walk after suffering a transient ischemic attack.","Der Amerikaner, der bei den Spielen 1996 in Atlanta unter seinen insgesamt vier Olympiasiegen die 200 und 400 Meter gewann und nun regelmäßig BBC-Experte ist, konnte nach einer vorübergehenden ischämischen Attacke nicht mehr laufen.","Der Amerikaner, zu dessen insgesamt vier olympischen Goldmedaillen die 200 und 400 Meter bei den Olympischen Spielen 1996 in Atlanta gehören und der jetzt regelmäßig Experte bei BBC ist, wurde infolge einer vorübergehenden Durchblutungsstörung gehunfähig.",0.358634971808573,100.0,1,news
en-de,"""Part of what he's doing that makes it feel like a reality show is that he is feeding you something every night,"" said Brent Montgomery, chief executive of Wheelhouse Entertainment and the creator of ""Pawn Stars,"" about the Trump show's rotating cast and daily plot twists (picking a fight with the N.F.L., praising Kim Jong-un).","""Ein Teil dessen, was er tut, macht es wie eine reality-show fühlen ist, dass er füttern Sie etwas jeden Abend"", sagte Brent Montgomery, chief executive von Wheelhouse Entertainment und der Schöpfer von"" Pawn Stars"", über die Trump-show rotierenden Besetzung und täglichen plot twists (picking a fight with the N. F. L., lobt Kim Jong-un).","„Was er gerade tut, und wodurch es wie eine Realityshow rüberkommt, ist, dass er dir jeden Abend etwas hinwirft”, sagte Brent Montgomery, Generaldirektor von Wheelhouse Entertainment und Schöpfer von „Pawn Stars”, über die wechselnde Besetzung und täglichen Überraschungen (Streit mit der NFL, Lob für Jong-un) der Trump Show.",-1.4781498299960198,87.0,1,news
en-de,"So the Batman and Robin of getting things terribly wrong on Her Majesty's Secret Service are back in action, encountering Olga Kurylenko's beautiful femme fatale Ophelia Bulletova.","So sind Batman und Robin, die beim Geheimdienst Ihrer Majestät furchtbar falsch liegen, wieder in Aktion und treffen auf Olga kurylenkos schöne femme fatale Ophelia Bulletova.",Also sind der Batman und Robin der Missverständnisse wieder im Geheimdienst Ihrer Majestät in Aktion und begegnen dort Olga Kurylenkos wunderschöner Femme fatale Ophelia Bhuletova.,-0.647723873019062,82.0,1,news
en-de,And I did.,Und ich Tat es.,Und das habe ich.,0.5406840129281679,99.0,1,news
en-de,"Also, it emerged that the ship is dramatically overweight which reduces its performance and limits the Navy's ability to add future upgrades.","Außerdem stellte sich heraus, dass das Schiff dramatisch übergewichtig ist, was seine Leistung reduziert und die Fähigkeit der Marine einschränkt, zukünftige upgrades hinzuzufügen.","Zudem hat sich herausgestellt, dass das Schiff ein viel zu großes Übergewicht aufweist, was seine Leistungen reduziert und die Möglichkeit künftiger Aufrüstungen durch die Marine einschränkt.",0.0795861919932058,56.0,1,news
en-de,Red Tide has also been observed in Pasco County.,Rote Flut wurde auch in Pasco County beobachtet.,Die Rote Flut wurde auch in Pasco County beobachtet.,-0.958307016977397,39.0,1,news
en-de,I love these 12 guys and I'm proud to serve as captain.,"Ich Liebe diese 12 Jungs und ich bin stolz, als Kapitän zu dienen.","Ich liebe diese 12 Jungs und ich bin stolz darauf, ihr Kapitän zu sein.",0.49734368225198605,99.0,1,news
en-de,Willoughby has no time for their homewear and accessories brand Truly.,Willoughby hat keine Zeit für Ihre homewear und Accessoires Marke Wirklich.,Willoughby hat keine Zeit für seine Homewear- und Accesoire-Marke Truly.,-0.825100111931403,74.0,1,news
en-de,"The High Breed, from Bristol, claim hip hop moved away from its origins of political messages and tackling social issues.","Der aus Bristol stammende High Breed behauptet, hip-hop habe sich von seinen Ursprüngen politischer Botschaften und sozialen Themen entfernt.","The High Breed aus Bristol behaupten, Hip Hop habe sich von seinen Wurzeln entfernt, politische Botschaften und soziale Probleme anzupacken.",0.8480514687713709,81.0,1,news
en-de,"Omar Navarro, a Republican candidate running to unseat Waters in the midterm elections, also voiced his thoughts on Twitter.","Omar Navarro, ein republikanischer Kandidat, der bei den midterm elections zu unseat Waters läuft, äußerte seine Gedanken auch auf Twitter.","Omar Navarro, ein republikanischer Kandidat, der Waters in den Zwischenwahlen absetzten möchten, äußerte seine Gedanken ebenfalls auf Twitter.",0.38920210944737205,100.0,1,news
en-de,But funding shortfalls have plagued Mr. Joko's administration as he faces re-election next year.,"Doch finanzierungsengpässe plagen die jokoverwaltung, wenn Sie Nächstes Jahr wiedergewählt wird.","Finanzierungsengpässe aber plagten die Amtszeit von Herrn Joko, der im nächsten Jahr vor Wiederwahlen steht.",-0.252943323715366,83.0,1,news
en-de,"Rainfall across portions of Mexico could be heavy, posing a significant flooding risk.",Regen in teilen Mexikos könnte stark sein und ein erhebliches überschwemmungsrisiko darstellen.,Die Regenfälle in Teilen von Mexiko könnten schwer sein und ein erhebliches Überschwemmungsrisiko darstellen.,0.585726802309472,99.0,1,news
en-de,"""Five weeks away from one of the most important elections in our lifetimes.","""Fünf Wochen von einer der wichtigsten Wahlen in unserem Leben entfernt.",„Fünf Wochen entfernt von einer der wichtigsten Wahlen unseres Lebens.,0.248922649255482,99.0,1,news
en-de,"The app uses Solid's technology to allow people to create their own ""personal online data store"" or a POD.","Die App nutzt Solid-Technologie, um Menschen Ihren eigenen ""persönlichen online-datenspeicher"" oder einen POD zu erstellen.","Die App verwendet die Technologie von Solid, die es Nutzern ermöglicht ihre eigenen „persönlichen Online-Datenspeicher“ oder eine POD zu erstellen.",0.0260150965939237,88.0,1,news
en-de,"The Labour Party would not be the first to endorse such an idea, with the Green Party pledging a four-day working week during its 2017 general election campaign.","Die Labour Party wäre nicht die erste, die einer solchen Idee Zustimmen würde, da die Grüne Partei während Ihres Wahlkampfs 2017 eine viertägige Arbeitswoche versprach.","Die Labour Party wäre nicht die erste, die diese Idee unterstützen würde - die Green Party hatte sich bereits im Parlamentswahlkampf 2017 für die Einführung der 4-Tage-Woche ausgesprochen.",-0.24076137856789898,73.0,1,news
en-de,"The app uses Solid's technology to allow people to create their own ""personal online data store"" or a POD.","Die App nutzt die Technologie von Solid, um Menschen zu ermöglichen, ihren eigenen ""persönlichen Online-Data Store"" oder eine Kapsel zu erstellen.","Die App verwendet die Technologie von Solid, die es Nutzern ermöglicht ihre eigenen „persönlichen Online-Datenspeicher“ oder eine POD zu erstellen.",0.231023293682452,87.5,2,news
en-de,"After a conversation with Coons and several senators afterwards, Flake made his decision.",Nach einem Gespräch mit Coons und mehreren Senatoren danach hat flake seine Entscheidung getroffen.,"Nach einem anschließenden Gespräch mit Coons und einigen anderen Senatoren, traf Flake seine Entscheidung.",-0.6456074708320171,75.0,2,news
en-de,Willoughby has no time for their homewear and accessories brand Truly.,Willoughby hat keine Zeit für Ihre Homewear und Zubehör Marke wirklich.,Willoughby hat keine Zeit für seine Homewear- und Accesoire-Marke Truly.,-2.07367671910747,67.0,2,news
en-de,Ford told the Senate Judiciary Committee that she's 100 percent certain that Kavanaugh groped her drunkenly and tried to take off her clothes at a high school party.,"Ford hat dem Senat des Senats gesagt, dass sie 100 Prozent sicher ist, dass kavanaugh ihre betrunken begrapscht und versucht hat, ihre Kleidung auf einer Highschool-Party auszuziehen.","Ford teilte dem Rechtsausschuss des Senats mit, dass sie sich zu 100 Prozent sicher sei, dass Kavanaugh sie betrunken begrapscht und versucht habe ihr die Kleidung bei einer High-School-Party auszuziehen.",-2.04393333796392,49.5,2,news
en-de,"""Five weeks away from one of the most important elections in our lifetimes.",""" fünf Wochen von einer der wichtigsten Wahlen in unserem Leben entfernt.",„Fünf Wochen entfernt von einer der wichtigsten Wahlen unseres Lebens.,-1.1963942441713502,73.0,1,news
en-de,"The Rev. David Johnson, Father Johnson's son and successor at St. Martin's, proudly called the carillon ""the poor people's bells.""","Der Rev. David Johnson, Vater johnsons Sohn und Nachfolger in St. Martin ' s, stolz genannt das Glockenspiel "" die Armen der armen.""","Rev. David Johnson, Vater Johnsons Sohn und Nachfolger in St. Martin’s, bezeichnete das Glockenspiel stolz als „Die Glocken der Armen“.",-2.3480576042831003,50.0,1,news
en-de,"Police cited security reasons to block a 25,000-strong crowd from gathering in front of the mosque, but plenty of supporters turned out nearby to see their president.","Die Polizei zitierte sicherheits Gründe, um eine 25,000-starke Menge davon zu blockieren, vor der Moschee zu treffen, aber viele Unterstützer wandten sich in der Nähe, um ihren Präsidenten zu sehen.","Die Polizei führte Sicherheitsgründe dafür an, eine Ansammlung von 25.000 Menschen daran zu hindern, sich vor der Moschee zu versammeln, aber zahlreiche Unterstützer tauchten in der Nähe auf, um ihren Präsidenten zu sehen.",0.27557703981535403,99.0,1,news
en-de,"He wrote on Twitter: ""A month ago today I suffered a stroke.","Er schrieb auf Twitter: "" heute vor einem Monat habe ich einen Schlaganfall erlitten.",Auf Twitter schrieb er: „Vor einem Monat habe ich einen Schlaganfall erlitten.,0.594823409343944,100.0,1,news
en-de,"So the Batman and Robin of getting things terribly wrong on Her Majesty's Secret Service are back in action, encountering Olga Kurylenko's beautiful femme fatale Ophelia Bulletova.","Also der Batman und Robin, die Dinge schrecklich falsch auf den Secret Service Ihrer Majestät zu machen, sind wieder in Aktion, und stoßen auf Olga Kurylenko ' s wunderschöne Femme fatale Ophelia Bulletova.",Also sind der Batman und Robin der Missverständnisse wieder im Geheimdienst Ihrer Majestät in Aktion und begegnen dort Olga Kurylenkos wunderschöner Femme fatale Ophelia Bhuletova.,-1.5728684117320502,78.0,1,news
en-de,Volcano spews ash on Mexico City,Vulkan auftauchen ash auf Mexiko-Stadt,Der Vulkan spie Asche auf Mexiko-Stadt.,-2.0102728624681,13.0,1,news
en-de,"Mayorga claims Ronaldo fell to his knees after the alleged incident and told her he was ""99 percent"" a ""good guy"" let down by the ""one percent.""","Mayorga behauptet, Ronaldo sei nach dem angeblichen Vorfall auf die Knie gefallen und sagte ihr, dass er "" 99 Prozent "" ein "" guter Kerl "" sei, der durch den "" One Prozent "" runter gelassen wurde.","Mayorga behauptet, dass Ronaldo nach dem mutmaßlichen Vorfall auf die Knie gefallen sei und ihr sagte, dass er „zu 99 Prozent“ ein „guter Mann“ sei, der von dem „einen Prozent“ heruntergezogen werde.",0.599547648780293,100.0,1,news
en-de,"Risa Kusuma, a 35-year-old mother, told Sky News: ""Every minute an ambulance brings in bodies.","Risa Kusuma, eine 35-jährige Mutter, erzählte Sky News: "" jede Minute bringt ein Krankenwagen in Leichen.","Die 35-jährige Mutter, Risa Kusuma, sagte zu Sky News: „Jede Minute schafft ein Krankenwagen Leichen herbei.”",0.36655895883034995,99.0,1,news
en-de,"The Labour Party would not be the first to endorse such an idea, with the Green Party pledging a four-day working week during its 2017 general election campaign.","Die Labour Party wäre nicht die erste, die eine solche Idee befürwortet, mit der grünen Party, die eine vier-Tage-Arbeitswoche während ihrer 2017 allgemeinen Wahlkampagne geschworen hat.","Die Labour Party wäre nicht die erste, die diese Idee unterstützen würde - die Green Party hatte sich bereits im Parlamentswahlkampf 2017 für die Einführung der 4-Tage-Woche ausgesprochen.",0.32079518952412894,99.0,1,news
en-de,But funding shortfalls have plagued Mr. Joko's administration as he faces re-election next year.,"Aber die Finanzierung haben Mr. Joko 'S Administration geplagt, während er im nächsten Jahr wieder zur Wahl steht.","Finanzierungsengpässe aber plagten die Amtszeit von Herrn Joko, der im nächsten Jahr vor Wiederwahlen steht.",-1.7043048993138799,71.0,1,news
en-de,"Narcis Termes, 68, an electrician attending the separatist protest with his wife said he was no longer hopeful about the prospects of Catalonia gaining independence.","Narcis Termes, 68, ein Elektriker, der den Separatisten-Protest mit seiner Frau besucht, sagte, er sei nicht mehr zuversichtlich über die Aussichten, dass katalonien Unabhängigkeit erlangt.","Elektriker Narcis Termes, 68, der mit seiner Frau an dem Protest der Separatisten teilnahm, sagte, er habe die Hoffnung verloren, dass Katalonien irgendwann unabhängig werde.",0.608475770728539,100.0,1,news
en-de,"The High Breed, from Bristol, claim hip hop moved away from its origins of political messages and tackling social issues.","Die hohe Rasse, aus Bristol, beanspruche Hip Hop zog sich von ihrem Ursprung der politischen Botschaften und der Bewältigung sozialer Probleme.","The High Breed aus Bristol behaupten, Hip Hop habe sich von seinen Wurzeln entfernt, politische Botschaften und soziale Probleme anzupacken.",-0.40029706469515103,86.0,1,news
en-de,"""You'd have thought Kleenex was my corporate sponsor.",""" Du hättest gedacht, dass kleenex mein Sponsor ist.","„Man hätte denken können, Kleenex wäre mein Firmensponsor.",-1.3592497617581898,28.0,1,news
en-de,"The former Alloa Athletic boss says he felt no trepidation in following such established names at such a big club, having previously rejected overtures from Barnsley and Ipswich Town.","Der ehemalige Alloa-Athletik-Chef sagt, dass er keine Angst hatte, solche Namen in einem so großen Club zu verfolgen, nachdem er zuvor ouvertüren aus Barnsley und ipswich town abgelehnt hatte.","Der ehemalige Alloa-Athletic-Boss sagt, er habe kein Muffensausen in die Fußstapfen dieser etablierten Namen bei diesen großen Vereinen zu treten; er habe ja zuvor Angebote von Barnsley und Ipswich Town abgelehnt.",-0.683353858537768,64.0,1,news
en-de,I love these 12 guys and I'm proud to serve as captain.,"Ich liebe diese 12 Jungs und ich bin stolz, als Captain zu dienen.","Ich liebe diese 12 Jungs und ich bin stolz darauf, ihr Kapitän zu sein.",0.152396159365691,67.0,1,news
en-de,"That opportunity would only come, though, if I am successful in club management.""","Diese Gelegenheit würde nur kommen, wenn ich erfolgreich im Club Management bin.""","Diese Gelegenheit würde sich allerdings nur dann ergeben, wenn ich im Clubmanagement erfolgreich bin.“",0.391639390504628,89.0,1,news
en-de,And I did.,Und ich tat es.,Und das habe ich.,0.43172326481477097,100.0,1,news
en-de,"He later rushed up to the firing line and with the ""greatest gallantry"" led the line forward before rushing a field-gun single-handed and knocked out three of the detachment.","Später eilte er auf die Feuer Linie und mit der ""größten Galanterie"" führte die Linie vorwärts, bevor sie eine Field-Gun-Single hetzen und drei der Abteilung geklopft.","Später eilte er zur Schützenlinie und führte die Front voller „Todesmut“ nach vorne, bevor er alleine eine Feldkanone zündete und drei der Militäreinheiten ausschaltete.",-1.088574283972,48.5,2,news
en-de,"2009: A 7.6 magnitude quake struck near the city of Padang, capital of West Sumatra province.","2009: ein Erdbeben von 7.6, das in der Nähe der Stadt Padang, der Hauptstadt der Provinz West Sumatra, zugeschlagen wurde.","2009: Ein Erdbeben mit einer Stärke von 7,6 erschütterte die Stadt Padang, Hauptstadt der Provinz Westsumatra.",-0.06014610939572,74.0,1,news
en-de,"""Part of what he's doing that makes it feel like a reality show is that he is feeding you something every night,"" said Brent Montgomery, chief executive of Wheelhouse Entertainment and the creator of ""Pawn Stars,"" about the Trump show's rotating cast and daily plot twists (picking a fight with the N.F.L., praising Kim Jong-un).",""" ein Teil von dem, was er tut, lässt es sich wie eine Reality-Show fühlen, dass er dir jeden Abend etwas füttert,"" sagte Brent Montgomery, Chief Executive von Steuerhaus Entertainment und der Schöpfer von "" Bauern Sternen,"" über die Trump-Show ' s rotierende Besetzung und tägliche Plot Wendungen (ein Kampf mit dem N.F.L., lobt Kim Jong-un).","„Was er gerade tut, und wodurch es wie eine Realityshow rüberkommt, ist, dass er dir jeden Abend etwas hinwirft”, sagte Brent Montgomery, Generaldirektor von Wheelhouse Entertainment und Schöpfer von „Pawn Stars”, über die wechselnde Besetzung und täglichen Überraschungen (Streit mit der NFL, Lob für Jong-un) der Trump Show.",-0.9811393433844909,34.0,1,news
en-de,"The ill-fated F125 frigate made headlines last year, when the German Navy officially refused to commission the vessel and returned it to Blohm & Voss shipyard in Hamburg.","Die Kranke F125 Fregatte hat im letzten Jahr Schlagzeilen gemacht, als die deutsche Marine sich offiziell geweigert hat, das Schiff zu Kommission und sie zur Blohm & Voss Werft in Hamburg zurück zu bringen.","Das Trauerspiel um die Fregatte F125 machte im vergangenen Jahr Schlagzeilen, als die deutsche Marine sich offiziell weigerte, das Schiff in die Flotte aufzunehmen und es an Blohm & Voss in Hamburg zurückgab.",-1.7145168801746598,50.0,1,news
en-de,"A New York nanny is suing a couple for discriminatory firing after receiving a misdirected text from the mother complaining that she was ""another black person.""","Eine New Yorker Nanny verklagt ein paar für diskriminierende feuern, nachdem sie einen fehlgeleiteten Text von der Mutter erhalten hat, die sich beschwert, dass sie ""eine andere schwarze Person"" war.","Eine Nanny aus New York verklagt ein Paar wegen Kündigung aus Diskriminierungsgründen, nachdem sie eine fehlgeleitete SMS von der Mutter erhalten hatte, in der diese sich darüber ausließ, dass sie „nur eine weitere schwarze Person“ sei.",-1.73823881412358,64.0,1,news
en-de,"The American, who won the 200 metres and 400 metres at the 1996 Games in Atlanta among his total of four Olympic golds and is now a regular BBC pundit, was left unable to walk after suffering a transient ischemic attack.","Der Amerikaner, der die 200 Meter und 400 Meter bei den 1996 spielen in Atlanta unter seinen insgesamt vier Olympischen Gold gewonnen hat und jetzt ein regelmäßiger BBC-Experte ist, konnte nicht laufen, nachdem er einen vorübergehenden ischämische Angriff erlitten hat.","Der Amerikaner, zu dessen insgesamt vier olympischen Goldmedaillen die 200 und 400 Meter bei den Olympischen Spielen 1996 in Atlanta gehören und der jetzt regelmäßig Experte bei BBC ist, wurde infolge einer vorübergehenden Durchblutungsstörung gehunfähig.",0.594823409343944,100.0,1,news
en-de,Paris fashion shows reveal latest line in massive headwear on it's way to a High Street near you,Paris Fashion zeigt die neueste Linie in massiver Kopfbedeckung auf dem Weg zu einer hohen Straße in deiner Nähe,Pariser Modeschauen präsentieren neueste Linie riesiger Kopfbedeckung auf dem Weg in große Einkaufsstraßen in Ihrer Nähe,0.0819398346130973,62.0,1,news
en-de,"Also, it emerged that the ship is dramatically overweight which reduces its performance and limits the Navy's ability to add future upgrades.","Außerdem kam es zu dem Ergebnis, dass das Schiff dramatisch übergewichtig ist, was seine Leistung reduziert und die Fähigkeit der navy einschränkt, zukünftige Upgrades hinzuzufügen.","Zudem hat sich herausgestellt, dass das Schiff ein viel zu großes Übergewicht aufweist, was seine Leistungen reduziert und die Möglichkeit künftiger Aufrüstungen durch die Marine einschränkt.",0.4301923410245229,99.0,1,news
en-de,"Come on.""","Komm schon.""",Komm schon.“,0.570916127533967,99.0,1,news
en-de,Red Tide has also been observed in Pasco County.,Die rote Flut wurde auch im Pasco County beobachtet.,Die Rote Flut wurde auch in Pasco County beobachtet.,0.67349603796921,99.0,1,news
en-de,"Rainfall across portions of Mexico could be heavy, posing a significant flooding risk.",Regen über Portionen von Mexiko könnte schwer sein und ein erhebliches Hochwasser Risiko darstellen.,Die Regenfälle in Teilen von Mexiko könnten schwer sein und ein erhebliches Überschwemmungsrisiko darstellen.,0.20023067294632396,84.0,1,news
en-de,"After a conversation with Coons and several senators afterwards, Flake made his decision.",Nach einem Gespräch mit Coons und mehreren Senatoren danach traf Flake seine Entscheidung.,"Nach einem anschließenden Gespräch mit Coons und einigen anderen Senatoren, traf Flake seine Entscheidung.",0.696593683020706,99.5,2,news
en-de,Ford told the Senate Judiciary Committee that she's 100 percent certain that Kavanaugh groped her drunkenly and tried to take off her clothes at a high school party.,"Ford sagte dem Justizausschuss des Senats, dass sie zu 100 Prozent sicher sei, dass Kavanaugh sie betrunken begrapscht und versucht habe, ihre Kleidung auf einer Highschool-Party auszuziehen.","Ford teilte dem Rechtsausschuss des Senats mit, dass sie sich zu 100 Prozent sicher sei, dass Kavanaugh sie betrunken begrapscht und versucht habe ihr die Kleidung bei einer High-School-Party auszuziehen.",0.599734566144623,98.3333333333333,3,news
en-de,Volcano spews ash on Mexico City,Vulkan speist Asche auf Mexiko-Stadt,Der Vulkan spie Asche auf Mexiko-Stadt.,-1.0214508325132499,53.0,2,news
en-de,"The High Breed, from Bristol, claim hip hop moved away from its origins of political messages and tackling social issues.","Die aus Bristol stammende High Breed behauptet, Hip-Hop habe sich von ihren Ursprüngen politischer Botschaften entfernt und gesellschaftliche Fragen in Angriff genommen.","The High Breed aus Bristol behaupten, Hip Hop habe sich von seinen Wurzeln entfernt, politische Botschaften und soziale Probleme anzupacken.",0.615054619668507,86.0,1,news
en-de,"Rainfall across portions of Mexico could be heavy, posing a significant flooding risk.",Die Regenfälle in Teilen Mexikos könnten schwer sein und ein erhebliches Überschwemmungsrisiko darstellen.,Die Regenfälle in Teilen von Mexiko könnten schwer sein und ein erhebliches Überschwemmungsrisiko darstellen.,0.669916330877136,99.0,1,news
en-de,Red Tide has also been observed in Pasco County.,Red Tide wurde auch in Pasco County beobachtet.,Die Rote Flut wurde auch in Pasco County beobachtet.,0.21625618182455897,97.0,1,news
en-de,"The Rev. David Johnson, Father Johnson's son and successor at St. Martin's, proudly called the carillon ""the poor people's bells.""","Der Pfarrer David Johnson, Vater Johnsons Sohn und Nachfolger bei St. Martin’s, nannte das Glockenspiel stolz „die Glocken der Armen“.","Rev. David Johnson, Vater Johnsons Sohn und Nachfolger in St. Martin’s, bezeichnete das Glockenspiel stolz als „Die Glocken der Armen“.",0.890348492554852,89.0,1,news
en-de,"""Five weeks away from one of the most important elections in our lifetimes.",„Fünf Wochen vor einer der wichtigsten Wahlen in unserem Leben.,„Fünf Wochen entfernt von einer der wichtigsten Wahlen unseres Lebens.,0.616957078211429,100.0,1,news
en-de,"He wrote on Twitter: ""A month ago today I suffered a stroke.","Er schrieb auf Twitter: ""Vor einem Monat heute habe ich einen Schlaganfall erlitten.",Auf Twitter schrieb er: „Vor einem Monat habe ich einen Schlaganfall erlitten.,1.56044868728465,95.0,1,news
en-de,"Narcis Termes, 68, an electrician attending the separatist protest with his wife said he was no longer hopeful about the prospects of Catalonia gaining independence.","Narcis Termes, 68, ein Elektriker, der mit seiner Frau an dem separatistischen Protest teilnahm, sagte, er sei nicht mehr hoffnungsvoll über die Aussichten auf eine Unabhängigkeit Kataloniens.","Elektriker Narcis Termes, 68, der mit seiner Frau an dem Protest der Separatisten teilnahm, sagte, er habe die Hoffnung verloren, dass Katalonien irgendwann unabhängig werde.",0.4218154635527921,100.0,1,news
en-de,"""You'd have thought Kleenex was my corporate sponsor.","„Sie hätten gedacht, Kleenex sei mein Firmensponsor.","„Man hätte denken können, Kleenex wäre mein Firmensponsor.",1.04250006885332,94.0,1,news
en-de,"""This is already a tragedy, but it could get much worse,"" it said.","„Das ist schon eine Tragödie, aber es könnte noch viel schlimmer werden“, hieß es.","„Dies ist bereits eine Tragödie, aber es könnte noch viel schlimmer kommen“, sagte es.",0.18327650022979397,85.0,1,news
en-de,"A New York nanny is suing a couple for discriminatory firing after receiving a misdirected text from the mother complaining that she was ""another black person.""","Ein New Yorker Kindermädchen verklagt ein Paar wegen diskriminierender Entlassung, nachdem sie einen fehlgeleiteten Text von der Mutter erhalten hatte, in dem sie sich beschwerte, dass sie „eine andere schwarze Person“ sei.","Eine Nanny aus New York verklagt ein Paar wegen Kündigung aus Diskriminierungsgründen, nachdem sie eine fehlgeleitete SMS von der Mutter erhalten hatte, in der diese sich darüber ausließ, dass sie „nur eine weitere schwarze Person“ sei.",-0.539711746366749,56.0,1,news
en-de,"""Part of what he's doing that makes it feel like a reality show is that he is feeding you something every night,"" said Brent Montgomery, chief executive of Wheelhouse Entertainment and the creator of ""Pawn Stars,"" about the Trump show's rotating cast and daily plot twists (picking a fight with the N.F.L., praising Kim Jong-un).","„Ein Teil dessen, was er macht, dass es sich wie eine Reality-Show anfühlt, ist, dass er euch jeden Abend etwas nährt“, sagte Brent Montgomery, Hauptgeschäftsführer von Wheelhouse Entertainment und der Schöpfer von „Pawn Stars“, über die rotierende Besetzung und die täglichen Plot-Wendungen der Trump-Show (einen Kampf mit dem N.F.L. auszusuchen und Kim Jong-un zu loben).","„Was er gerade tut, und wodurch es wie eine Realityshow rüberkommt, ist, dass er dir jeden Abend etwas hinwirft”, sagte Brent Montgomery, Generaldirektor von Wheelhouse Entertainment und Schöpfer von „Pawn Stars”, über die wechselnde Besetzung und täglichen Überraschungen (Streit mit der NFL, Lob für Jong-un) der Trump Show.",0.44898302270131996,76.0,1,news
en-de,"The former Alloa Athletic boss says he felt no trepidation in following such established names at such a big club, having previously rejected overtures from Barnsley and Ipswich Town.","Der ehemalige Alloa Athletic-Boss sagt, er verspüre keine Angst, solchen etablierten Namen bei einem so großen Club zu folgen, nachdem er zuvor Ouvertüren aus Barnsley und Ipswich Town abgelehnt hatte.","Der ehemalige Alloa-Athletic-Boss sagt, er habe kein Muffensausen in die Fußstapfen dieser etablierten Namen bei diesen großen Vereinen zu treten; er habe ja zuvor Angebote von Barnsley und Ipswich Town abgelehnt.",0.16107124779270499,88.0,1,news
en-de,"Only twice in Ryder Cup history has a team come back from a four-point deficit going into the singles, although as holders Furyk's side need only draw to retain the trophy.","Nur zweimal in der Ryder Cup-Geschichte hat ein Team von einem Vier-Punkte-Defizit in die Einzel zurückkommen, obwohl als Inhaber Furyks Seite brauchen nur zu ziehen, um die Trophäe zu behalten.","Nur zweimal in der Geschichte des Ryder Cup konnte ein Team nach einem Vier-Punkte-Rückstand zu Beginn der Einzel zurückkommen, obwohl Furyks Mannschaft als Titelverteidiger nur ein Unentschieden benötigt, um den Pokal zu behalten.",-1.40850090686004,2.0,1,news
en-de,And I did.,Und das habe ich getan.,Und das habe ich.,0.823331951750437,100.0,1,news
en-de,Willoughby has no time for their homewear and accessories brand Truly.,Willoughby hat keine Zeit für ihre Homewear- und Accessoires-Marke Truly.,Willoughby hat keine Zeit für seine Homewear- und Accesoire-Marke Truly.,0.607845368832672,82.0,2,news
en-de,"The American, who won the 200 metres and 400 metres at the 1996 Games in Atlanta among his total of four Olympic golds and is now a regular BBC pundit, was left unable to walk after suffering a transient ischemic attack.","Der US-Amerikaner, der 1996 bei den Spielen in Atlanta die 200-Meter- und 400-Meter-Marke unter seinen insgesamt vier olympischen Goldmedaillen gewann und nun ein regelmäßiger BBC-Pundit ist, konnte nach einer vorübergehenden ischämischen Attacke nicht mehr laufen.","Der Amerikaner, zu dessen insgesamt vier olympischen Goldmedaillen die 200 und 400 Meter bei den Olympischen Spielen 1996 in Atlanta gehören und der jetzt regelmäßig Experte bei BBC ist, wurde infolge einer vorübergehenden Durchblutungsstörung gehunfähig.",0.45120941744140103,79.0,1,news
en-de,"Risa Kusuma, a 35-year-old mother, told Sky News: ""Every minute an ambulance brings in bodies.","Risa Kusuma, eine 35-jährige Mutter, sagte gegenüber Sky News: ""Jede Minute bringt ein Rettungswagen Leichen ein.","Die 35-jährige Mutter, Risa Kusuma, sagte zu Sky News: „Jede Minute schafft ein Krankenwagen Leichen herbei.”",0.543044066685683,99.0,1,news
en-de,"The app uses Solid's technology to allow people to create their own ""personal online data store"" or a POD.","Die App nutzt Solids Technologie, um Menschen zu ermöglichen, einen eigenen „persönlichen Online-Datenspeicher“ oder einen POD zu erstellen.","Die App verwendet die Technologie von Solid, die es Nutzern ermöglicht ihre eigenen „persönlichen Online-Datenspeicher“ oder eine POD zu erstellen.",0.8175646488805279,99.0,1,news
en-de,"Mayorga claims Ronaldo fell to his knees after the alleged incident and told her he was ""99 percent"" a ""good guy"" let down by the ""one percent.""","Mayorga behauptet, Ronaldo sei nach dem angeblichen Vorfall in die Knie gefallen und habe ihr gesagt, er sei „99 Prozent“ ein „guter Kerl“, der von den „ein Prozent“ im Stich gelassen werde.","Mayorga behauptet, dass Ronaldo nach dem mutmaßlichen Vorfall auf die Knie gefallen sei und ihr sagte, dass er „zu 99 Prozent“ ein „guter Mann“ sei, der von dem „einen Prozent“ heruntergezogen werde.",0.530731238784719,99.0,1,news
en-de,"The Labour Party would not be the first to endorse such an idea, with the Green Party pledging a four-day working week during its 2017 general election campaign.","Die Labour-Partei wäre nicht die erste, die eine solche Idee befürwortet, da die Grünen während ihres Bundestagswahlkampfs 2017 eine viertägige Arbeitswoche zusagen.","Die Labour Party wäre nicht die erste, die diese Idee unterstützen würde - die Green Party hatte sich bereits im Parlamentswahlkampf 2017 für die Einführung der 4-Tage-Woche ausgesprochen.",0.460439239319111,80.0,1,news
